review_id,user_id,business_id,stars,date,text,useful,funny,cool
mJRtSwF7UXAAIL-UXgzPHw,9XZrVfYyY91r6vEtoRRuxQ,LIU7IcJtD9VieoIo__wd9Q,5,2016-03-12,"GREAT FOOD & AWESOME SERVICE! my family and I (foodies) ventured into this place by means of curiosity.  The TOM YUM was great, very flavorful and  abundant with meats and mushrooms. The desserts, esp. the crispy banana is amazing. Do not let the  HOLE-IN-THE-WALL appearance fool you, the cuisine food can easily out class entree's from top Thai restaurants in Las Vegas. I agree , the place is small...but who cares, we came for the food! I pay for food not for ambiance...BTW the place is super clean...food presentation is neat and appealing! We will definitely break bread here again!",1,0,0
hdoEBuOl1gTqjTIi-03etQ,9XZrVfYyY91r6vEtoRRuxQ,qxYaNE7KdXCeCnjD-D83FQ,1,2015-07-29,"Worst Customer Service Ever!

WOW! buyers beware! FALSE advertising...DO NOT BUY HERE!

MODEL # 700696
COLOR Cappuccino
LENGTH 60""
DEPTH 18""
HEIGHT 24.5""
PRICE (+ 8.1% SALES TAX) $299.99
ABOUT: This premium entertainment center features a TV console and two media towers sans connecting bridge, for an artistic ""floating top"" look. The console features a raised platform for your television, underneath which are sleekly designed drawers and shelves. Each media tower boasts two bottom drawers and four sturdy open shelves, for an efficient yet dramatic effect. 

 I called and asked if the product was still available...lo and behold 'twas available BUT the 2 TOWERS are not included!  BUT it clearly says in the advertising that the tower were included...the person I spoke over the phone claimed to be the owner and STERNLY said that the media towers were sold disparately...He said ""it was only my interpretation"" The person I spoke with was very condescending and arrogant! WOW!!! BEST SCAM IN TOWN! I gave one star just for him promptly answering my call...",10,2,1
-cIYop6o_rfdO91CUoYrFQ,9XZrVfYyY91r6vEtoRRuxQ,NIOwzgujIXKVBEVNTQBXpg,1,2016-03-12,"OH NO! first and foremost...the fish is NOT FRESH! We ordered nigiri, rolls and sashimi, the fish slices were all dull looking,  the servings are small and unappealing...AYCE sushi at its lowest...The sashimi salad only had TWO small slices of fish.  My family and I are foodies and LOVE JAPANESE CUISINE (comes with our Asian culture), this place is just blah! NEVER AGAIN I am sorry but, I do not know how the other reviews rave about this place! I have two places that I love to go for AYCE sushi....my number 1 place is SAKANA and GOYEMON is a close second.  GO check out these other places and then compare...I wonder if Jjanga in S. decatur is the same...We shall see...",0,1,0
0NJRB4nK2pqD7o0ofbAP5A,9XZrVfYyY91r6vEtoRRuxQ,HZrvNH7VTHUDcYqwF1B8jQ,1,2014-07-04,"I ""USED"" to bring my Sasha here for 2 years!  This place was awesome when Jamie owned it, now, this place has never been the same since JAMIE left! She was the BEST groomer\/owner, Jamie was awesome (still is)! the last time I took Sasha for a grooming here was 2 weeks ago, her cut was just terrible and I found a clipper rash underneath her tail! NOW I am going elsewhere....",2,1,2
CMC0URaiBW3LNyW_rTCHdQ,9XZrVfYyY91r6vEtoRRuxQ,7sb2FYLS2sejZKxRYF9mtg,5,2015-05-20,AMAZING!!! the fish to rice portion and quick of service is all it took to win me over. BUT most of all the quality of the fish\/seafood is is superior! definitely the finest sushi place I've been to!,2,1,1
ri_13FtELgw5ENOwuYkftg,cDRp5QVtRQu9dzLKpFUyNw,KqvBVuPH4F6xuIfgY7RIZQ,1,2014-06-25,"We went with great anticipation about picking our own vegetables off the vine but it turned out to be a field of weeds and rotting tomatoes. We searched for nearly a half an hour and didn't find a single tomato, pepper, or cucumber that was worthy of picking. We were not allowed to pick corn, cantaloupe, or watermelon. The corn they were selling up front was so small and dried up. The petting zoo and play area was closed.  I'm assuming the fall festival is the best thing here because the farm is in bad condition.",0,0,0
BIsN5SLkUfijvz5A6NKm2Q,cDRp5QVtRQu9dzLKpFUyNw,DYO9Uf1oLvZBX22WFZeu3g,2,2014-06-25,"Went for lunch with four adults  and four kids.  Kids meals were pretty standard. Dad got a Greek salad. Any real Greek place will have a salad with  romaine lettuce, purple onions, Kalamata olives, and a light vinaigrette. This salad had none of that- iceberg, yellow onion,, no olives,and a thick dressing. The falafel was so hard it was like a hockey puck. Also, it tasted horrible. I wouldn't ever come here again.... You have to have good food that tastes good and this place does not have that.",0,0,0
DpE6zD1UgiKH6WXgYRArWA,FRSiMoR76c_CLL-LPJeHMw,VD0zZKG_ZEz_VYlKLtu9Zg,5,2016-12-11,"Came to Glutton on a whim, didn't have any expectations. We were completely blown away by the fantastic food, attentive and friendly staff, and bartender totally on point. I can't say enough good about this place, just blown away! I highly recommend!! Mike was so awesome!!",0,0,0
MpntOyZkL4UsRwiTstEavA,FRSiMoR76c_CLL-LPJeHMw,8nOTRyud7ZSLjuAk30mQAQ,5,2016-11-21,"Dr. Pierce has been my doctor for many years, he and his staff are always very helpful, knowledgeable, and a pleasure to work with. I am very comfortable in the care of Ageless Forever!",1,0,0
l-JcNqPckGXwRoz82h-c8g,tLK-mfttpjYgAHRuEk3i5w,19wvBlyd6uSU1WLSTl3G7g,5,2016-01-26,Very impressed w Steve and his team...quality was outstanding...prompt for the appointment...and courteous service...my car has never looked so good...will definitely use their services again.,0,0,0
UUnoUpyFxkyjN3p1t9GoWw,EQ-eglc90E9C8Y0Ki4IpVw,wZukjLaf1V2dLRQap_Zriw,4,2017-02-02,"Nice classy, perfect spot for catching up with the bestie. Bellini's, Mimosa's and Bruschetta Assorted Board was Divine.",0,1,0
IIy-hdboja4JjAHnVK3c9A,EQ-eglc90E9C8Y0Ki4IpVw,6rYnfSWSkyXnlD3Fjep3PQ,4,2017-02-10,"Wanted to grab some cupcakes for a family members birthday and noticed that Sassy's had a little more variety than other places around. They did not disappoint. Stopped in for the cupcakes, stayed for bacon, eggs and toast (with purchased cupcakes awaiting me in the cooler) They were a big hit!",2,1,0
czoHK5Cg-4on_tudbiOsaQ,EQ-eglc90E9C8Y0Ki4IpVw,-HlyfS4iSUfHfLlKJbEJdA,5,2016-07-10,"First time hookah experience, and our server\/guide was fabulous! He explained everything to us with great detail and patience. I was introduced to a non alcoholic Arabic beverage (Barbican) and fell in love with it!! Great first time experience",0,0,0
TVQ8JEkDHfF7IpyphsEhRw,EQ-eglc90E9C8Y0Ki4IpVw,S-Hksc_Hh_dMEbiTWDnblQ,4,2017-03-10,"Hidden Gem Downtown Mesa, Great Establishment and I had one of the best Chair Tea Lattes W\/ Hazelnut that I've ever had!",0,0,0
G35CQNyAfqEJLCVBMWLxfg,EQ-eglc90E9C8Y0Ki4IpVw,kn5Zd5FApH3PYGN8tw6bSQ,5,2016-07-10,"This was just what we needed!! Best friend was in town and we wanted to go to a place for some live music. Walked in and we all felt like we had transitioned back to the red light basement parties that we were restricted from growing up in the Midwest!!! Great time, grown and sexy, nice chill atmosphere. Great time",3,0,1
WnSW3yYjztINyvIgCzspkg,EQ-eglc90E9C8Y0Ki4IpVw,W8xG9Bzk3TPPkBR5jx1pgg,4,2017-02-10,"Needed a night out with the girls. Wanted something relaxed, classy. Good spot, No cover, reasonable drinks. They don't serve food anymore on Friday nights, but we were able to get a cheese plate out of the kitchen : ) 
Crowd appeared 30's and Up. Music was a mixture....",2,0,0
U6C0hrB51NQi_iZIqMMBpg,EQ-eglc90E9C8Y0Ki4IpVw,-cBQKodqi77Q0vk-9iDvQA,5,2016-07-10,"Love Fat Tuesdays, All Day Happy Hour Tuesday! Such a great feeling to sit on the patio, have some great appetizers and people watch. We've done it about three times and each time we had a blast",2,0,0
lM6VQfJ4Gbiv7iZ_wtvpjA,EQ-eglc90E9C8Y0Ki4IpVw,M2OC248gnU3FXJYcYsuZqQ,5,2017-10-21,"Fractured Prune offered me a fabulous donut experience! The donut was warm, and the flavor I picked rented space on my tongue in such a marvelous way. Go here! Have a donut and grab one for a friend!",0,0,0
Cpbs3OvsoYCK4R-_J8hyCA,EQ-eglc90E9C8Y0Ki4IpVw,4dw7ev_MWCgIlK3S2xJi-g,5,2016-09-21,"Just became one of our favorite places!!! Although we can't go all the time (I'll never lose any weight, portions here are huge!!) It was a great experience!! The owner was out speaking to regulars by first name and giving first timers a clear understanding of the kind of business they are! His wife is in the back preparing orders and making sure things are running smoothly!! 

Did I mention the food was perfect!! I had a lettuce wrapped Haven burger (regular burger topped with pastrami) in which I couldn't finish because I was helping myself to my bfffffs steak quesadilla!! Which were absolutely fabulous. 

Every meat we had was perfectly complimented with seasoning, and tasted like it was made to!!!

Great space! Please Indulge!",0,0,0
qdnsa8WZ4tdHfnekcTaxtQ,EQ-eglc90E9C8Y0Ki4IpVw,zRn21C-gM2JOC6W8KoqVgQ,5,2016-07-10,"Needed a little me time and wanted a different scene than my usual. Found this place on yelp and decide to stop by, it didn't disappoint!!! Ordered one of the ""horchata chai tea iced"" found a space on the grand patio full of plush seating and had a great time reading!! It was perfect",0,0,0
A7o8G_Ho-7OsUm2W3fTKJA,EQ-eglc90E9C8Y0Ki4IpVw,xAVj_vQj9eTHorWMxY4CPQ,5,2016-07-20,"While on a mini ""vaca"" I discovered that I rather enjoyed the focus and concentration of pool, having never tried before (there was a table in the lobby of our hotel) afterwards I was determined to find some place where I could hone my new interest and searched some places and found Kirby's!! It was another yelp review that mentioned that kids were allowed until 10pm (as my 13 year old became a fan as well) and we gave Kirby's a try. Our first time in a pool hall and the staff were very accommodating and attentive. We had a fabulous experience learning and even had dinner there, the wings and fries were great! We have set a goal to become regulars",1,0,0
hCUL0QTEGLke2QSwZW8znw,EQ-eglc90E9C8Y0Ki4IpVw,3QFyMR9Iz3B3UUAWAUrgxw,5,2017-03-10,"Great Establishment! Professional Front Office Staff, Assistant and Dr. Ibrahaim was very good about explaining everything step by step. Good Dental Experience",0,0,0
JRBsc6-LUJllCCUYv70H8A,EQ-eglc90E9C8Y0Ki4IpVw,kLWWS2n4X8J8Szy_xVTPHQ,5,2016-12-21,"It smelled like Home as soon as I walked through the doors. I had an Italian beef and it was like ordering back home in Chicago. Definately going back. To Those Who Know How Serious This Is.....
THEY HAVE PIZZA PUFFS!",1,0,0
3BsnzHocxpaUBeGeSjAkFA,C7ZXfEe-GI_DVA34edNCUg,2xw-Ksu9b2jDYlZaApXcBA,4,2017-06-04,A must stop for my wife and I. Come 3 to 4 times a year when in town to see the Jays. I cant get enough of the curry chicken mango roti while my wife loves the chicken tika marsala roti. Place is nothing to look at but for the best roti I have ever had I cant praise this place enough. Go Jays!,0,0,0
eZhO7QQEoM-rmzw6JjWJFg,bDdWixH8XcvVoQSFsCpZrw,aKcqKNcbwNydCBnvAA4TeQ,2,2016-12-06,"I stayed here during a weekend and I left disappointed. Internet seldom worked and the TV in my room was old, rusty and I could only see two or three channels. The staff had to handle other guests' problems so by the time the employees became available to help me I was ready to come back to L.A.",0,0,0
7WbmfG5EZIxAF_tt5ygB9Q,5swoyVznRDGij1zhPYLD9A,qFwnBo3BJR9GaE4SRlqg5g,5,2012-08-14,"Jerry gives the absolute BEST hot stone massage with some swedish massage mixed in.  I've also experienced his deep tissue massage which is awesome for getting rid of those difficult knots or tight pressure points.  From what I hear, he is also going to be offering couples massage.

I have followed Jerry all over the valley and I'm so thrilled that he has settled at Bloom Studios!  Not only is the facility AMAZING (they absolutely have everything!) but Jerry's suite is the PERFECT place to relax and enjoy your massage. 

If you don't go to Jerry and try his massage techniques you are missing out!",2,0,0
ZEXiTWbeNq5-yrZ0xP2UoQ,aZOQ97MPLQG2VVBLJQBobQ,oauECSQhZKNfQz12Gjdk7Q,3,2013-03-27,"I stopped in here for lunch today and as usual the food was good. I ordered a yellow chicken curry dish, which came with rice and a salad and a soup. I would give this place more stars, but the service was not up to par. I'm not sure if the food server was tired, or just did not want to work, but whatever the reason, she should have stayed home. At first I thought it was just my table, but then I noticed that other customers were having problems with her as well, for example she kept forgetting to bring forks to one table.",1,1,1
o_OOT4mq5BIoiYk5XThsNA,RTUoc1yk1ZmUl3ZWXxMGVQ,kKtKFVBXtkUu7C8gkaH3mA,5,2011-12-21,I bought a bike here last month and I can't recommend this shop enough.  Alex helped me pick out the perfect bike for what I needed and the price was really good.  I bought a used bike which had been resorted to excellent condition and is running beautifully.,1,0,0
fVVPpFquq5Y7RaB8WE9OBA,fHfqZDwkY71lDXmF7irPfw,j3IEZP4nQAt7fkxmerLMbA,5,2015-12-26,Great burger. Tried The Nat-alie. You can really taste the fresh ingredients. Next time I've got to get one of their pizzas.,0,0,0
mWhFyqzrNxSuZiV4n5w9ZA,tZ_oKXjo8Y6DXgRPExO2iA,7k5F32LULnjplZVQdI4DdQ,2,2016-05-09,"The food is great. Burgers are fresh and delicious. Have been here a few times, but their food service hours are SO INCONSISTENT!
The date is 5\/8 at 10:15pm. My husband called earlier this afternoon to ask what time the kitchen was open until-- they said midnight.
Great! We walk 15 minutes from our house, hungry and excited for delicious burgers. The sign on the door says late night menu until 2am. How convenient for a second shifter!
We walk in and the host grabs menu and walks us to the table, then taps the table with the menus and says to my husband, ""Sorry man, the kitchen's closed.""
We are obviously shocked and so disappointed. He double checks for us. We called and checked. But the kitchen is closed.
I've lived here for 2 years and seen this location have 3 different restaurants. If they cant be consistent with their customers, they will fail.
10 months later...
Food still good, but I get anxiety every time because there is always some issue. On NYE 2016 I had to make a second trip back after my carry-out order was wrong. I know that was months ago, but just 10 minutes ago I received my delivery in which I requested malt vinegar on the side. There's a giant receipt on the bag with my request on it, but of course none in the bag. A missing condiment is a small issue, but it's the little mistakes coupled with the large mistakes that continue to leave my enthusiasm for this restaurant on a roller coaster ride.
TL;DR: Dine in by 9pm, I wouldn't recommend getting carry-out or delivery.",0,0,1
KhTxUX53cnsyYn7HMuOCcg,tZ_oKXjo8Y6DXgRPExO2iA,0ZGcpDtabBE_Pu9bQAPmOA,5,2017-03-11,"I have been getting my hair cut, colored and styled by Michelle for more than a year now after my old hairstylist (from a different salon) stopped showing up for for work. Michelle always understands what I want done (even if I am undecided!) and offers suggestions for how to style my hair in different ways. She is confident in her craft and I can go in there looking like a slob and leave feeling like a movie star! She recommends products for me to use and is never ever pushy. 
The salon itself is beautiful. Unique furniture and decor make this salon hip and professional, yet always welcoming. The prices are very competitive for a busy city.",0,0,0
EkLTOInGzgrI36CBmvPh-g,tZ_oKXjo8Y6DXgRPExO2iA,gmbF7yyNkwNTcQlj_ogVVg,1,2016-08-07,"Dominos pizza is pretty good, but the Lakewood, OH location has terrible service. When I went in for pick-up, I was ignored because they had so many deliveries. Then, when I went to pay, the cashier kept my change. That was awkward.
Most recently, I got an e-mail for 20% off entire order with online delivery (the headline said ""we miss you!"") So of course there's an error message prompting us to call the restaurant, where ultimately our order went from $40 to $49, after the manager explained they were out of pineapples and would not honor our coupon (after their worker said they would). We ended up cancelling our order and going to another local pizza place. Dominos as a whole has done a great job of improving their menu and recipes, but my local spot is too disappointing to try again.",1,1,1
r2uxB0yWNiliehctMoihmw,tZ_oKXjo8Y6DXgRPExO2iA,-rWTAGqvub6JFyBeoG5ONg,1,2015-09-27,"Ordered 2 drinks and the bartender lost my husband's credit card. Too much of a liability to ever go back, unfortunately. If you have cash, get the pulled chicken.",0,0,0
3Pmpn0-pt08bHDflYT5jgA,tZ_oKXjo8Y6DXgRPExO2iA,le3JWiS5uZTkofP90Rm0pA,4,2015-09-27,"I love this place. Food is different, but perfect. Dining in, the restaurant is so intimate and unique. Service was fantastic on a few occasions. The biggest flaw in my experiences would be from ordering carry-out, in which the workers seemed a little less personable. Maybe they were busy, or maybe the cashier was having a bad day. Either way, I can't ever wait to go back!",0,0,0
RFMZR526H8YTzp4kuPOurA,tZ_oKXjo8Y6DXgRPExO2iA,2wZlrsIq_vbnXi_Bq1JNfQ,1,2017-04-22,"Owner is very full of himself and condescending. I asked him about a record I was interested in and he told me that I wouldn't be able to afford it (mind you, he hasn't seen my wallet or my paycheck). The place is never open when they say they will be. Another small business with an attitude... I found what I was looking for on Amazon.com.",2,1,1
nz2FFFBoEpJTHqdL9O46fg,tZ_oKXjo8Y6DXgRPExO2iA,zCmwErM82hdKl4L2UixDJw,4,2015-09-27,Build your own tacos! Great atmosphere. Cool staff. Sometimes requires a little patience but usually worth the wait!,0,0,0
nu67PKxVX-dH9ICRMTg6iQ,tZ_oKXjo8Y6DXgRPExO2iA,a1eWEC2nkv5ddN-10y3wKg,5,2015-09-27,"All of the bartenders are good-looking and super attentive. The food is expertly crafted and is consistently delicious. Each night boasts different events and specials, and it is the ideal spot for any craft beer lover. The place also has a humongous patio where one can enjoy their cigarettes with their extravagant beers and best friends.",1,0,0
Rk4_g2JKxUihEdU5ftry_g,tZ_oKXjo8Y6DXgRPExO2iA,Z-e2StSSaqKT2gaHY_bBtQ,5,2015-09-27,"Drinks get you drunk. Video games. The crowd is quite pleasant. No food, but a cool place to spend 10 minutes or 2 hours.",0,0,0
rHWu2Y5gV2PXoOmVlpET9Q,tZ_oKXjo8Y6DXgRPExO2iA,qLUr-ZPGVJejkSXIUenw6w,2,2015-09-27,"Just a heads up!
Ordered delivery one time in the evening and it was delivered professionally. The food was perfect.
The menu and website state that they deliver until 3am on Saturdays. I called around 2am and was told that they are done delivering for the evening. This was extremely disappointing, especially considering that the restaurant is situated in a town lousy with bars.
Unfortunately, we had to order our dinner from Nunzio's this night. Can't wait to order their food again at lunch time or early supper when it's convenient for them.",1,0,1
GZn2AlVJwoZZODyB64c5LA,tZ_oKXjo8Y6DXgRPExO2iA,gVdPtAq26_z22Y9sdk6WGA,5,2016-08-08,"Jay B. was wonderful to work with from the moment I called to schedule an inspection! He worked with our schedule right away and was very friendly on the phone and in person. Along with general inspection, he was also able to do a radon and pest inspection. His prices were reasonable and his inspection was very thorough. 
My husband and I are first-time homebuyers, and Jay took time to point out things that we otherwise wouldn't notice, and gave us advice and suggestions on how to perfect and maintain our home. Within the day he e-mailed us an organized, typed-out report with pictures! I would absolutely recommend Jay to family and friends, and look forward to working with him again someday (but hopefully not too soon!)",1,1,1
gwvdpbeYJZoXk5wF7NzdPg,tZ_oKXjo8Y6DXgRPExO2iA,ZWPa-BzDvTtkhfQ5VVBB_Q,1,2017-09-01,Mind is made up. Way too inconsistent with their service and with their kitchen times. Not worth going there to wonder if you'll get an A or and F. So many other local and reliable bars with attentive staff. This one's a hard no.,0,0,0
JETgKYouRqcVm7etOLbZIg,tZ_oKXjo8Y6DXgRPExO2iA,wb-R0UkxupyFqicm_3AYRA,5,2017-07-01,"What a neat shop! Stopped in to check it out just before closing time, and the owners (I think) were so warm and welcoming. The shop is filled with homemade organic soaps and lotions, spa supplies, cozy clothing, and other unique gifts. They make their soaps right there in the shop, and the gentleman was even so kind as to show how they cut, cure, and store their soap. They have at least a dozen classic and unique scents, and I fell in love [obsessed] immediately with the Orange Patchouli. I purchased a gift bag for myself which included a bar soap, pump lotion, and a bar lotion. When cashing out, the lady signed me up for their customer club, so for every 10 bar soaps I buy, I'll get one free! I am so excited to use their products, and am looking forward to going back and trying other scents!",2,1,1
1oL_RemWEy3ULCrUxOrLzQ,tZ_oKXjo8Y6DXgRPExO2iA,JFaTPxWQC14VmFnXLv7W1g,5,2015-09-27,"Service and atmosphere are always impressive and welcoming. I always thought that their food was a bit overwhelming, but they recently updated their menu to allow half-sandwich\/soup\/salad. GET THE SALAD. And get bacon on your grilled cheese. Or get whatever sounds good, but get half so you don't get bored with your meal. Definitely get the salad though, because it has sun-dried tomatoes and eggs and oh my gosh I'm still dreaming about it.",0,0,0
KeZnEsVRFM_d6lQvNNcdGA,tZ_oKXjo8Y6DXgRPExO2iA,qWi9dNGo9D9I4F9RANc-6g,4,2015-09-27,"I have always had great service, but I don't always know what I'm ordering. Margarita flights are fun. Huevos rancheros-- or ranch eggs-- are delightful. This place is totally awesome if you're willing to take a step out of your comfort zone.",1,0,0
NrFAO7VFD_ZoZH39bkkZBg,tZ_oKXjo8Y6DXgRPExO2iA,elpC4MTNzvMphY8xOjltAg,5,2016-05-31,"Another one of my go-to spots in Lakewood. The servers are friendly, and make it a point to get to know their regulars. The food is ALWAYS delicious, and they are always updating their specials and seasonal menus.
Another great thing about this place is the crowd... Young and old, everybody is super chill. I've never witnessed or heard of any fights or rowdiness.
The only downside about The Rush Inn is the prices... they can run very high, especially if you're a craft beer drinker ($8+ for a tall Dortmunder). Fortunately for Lakewood folk, there are often coupons in the local circular, and they have great food specials (wing nights, burger nights, etc).",1,1,2
Gss6tSj-l1fRHZnEgO539A,tZ_oKXjo8Y6DXgRPExO2iA,bY6cylV5ASHvD-gCuKTptQ,4,2015-09-27,"They don't always get it right, but let's be real: you want pizza at 2:30am and they consistently provide that service. Don't get excited, just get drunk.",1,0,0
JWfmGbA2dRqPpc1Vrsactg,tZ_oKXjo8Y6DXgRPExO2iA,0qsarzXaZau8REdE0rToxA,3,2015-09-27,"Food is great when work pays for it.

I got it delivered to my house once. The driver parked in my [angry] neighbor's driveway. I ordered buffalo wings with bleu cheese and they gave me ranch. Yuck!

I sent them a message about my disappointment, both through their website and good old e-mail. No response and no remorse. 

I'll never ever turn down a delicious Angelo's morsel, but I sure as heck will never pay for it again!",0,0,0
KEnzXzVMZS6Ni93msH9MEQ,tZ_oKXjo8Y6DXgRPExO2iA,r0DureDzsHpzs_VZem5k7g,4,2016-05-31,"My husband and I visited Outback Steakhouse on Memorial Day. When we arrived we were greeted immediately and taken to our table. Our server arrived very soon after and was very polite and professional. We started off with a Sam Adams draft ($1 off due to happy hour) and the coconut shrimp appetizer (always delicious). 
I was unsure of which kind of steak I wanted, but our server was very knowledgeable and steered (ha) me toward the sirloin cut, assuring me that it would be tender so long as I didn't want it well done. I was very pleased to hear that they knew how to cook a steak ""Pittsburgh rare"".
My husband and I ordered the exact same thing: sirloin cut with potatoes and caesar salads. The salad had a bit too much dressing, but that's fine. I'm not there for the vegetables.
Our steaks arrived in a timely fashion and were absolutely PERFECT! My husband and I were very happy with our meals and overall experience.
The service and timing of everything was great, and the manager even stopped by to make sure all was well. 
My only reason for giving 4 stars is because I had to ask for the bread and butter, when I was under the impression that it's supposed to arrive with the drinks or salads. Not a huge deal, but that bread is delicious.
We had a great time and will definitely be back!",1,0,0
EmK88CuCj35xeZ3g3PNJ-w,tZ_oKXjo8Y6DXgRPExO2iA,uLUjru9JVkI_qmFHCxYwAQ,1,2016-11-21,"Never heard of this place until I received their flyer in the mail. It says that they deliver until 1 am on Saturdays. The menu looked delicious, and I was so excited to try the Westside Market pizza. I called at 12am to place an order, a lady answered the phone ""Hi we're closed"" and then hung up on me! Not sure if the place is new and the lady never worked customer service before, but it would have been better to have just not answered the phone. Awful, terrible first impression. Ended up ordering pizza from a reliable chain pizzeria, and probably won't bother to attempt to try this place again.",2,2,1
VzQGqFb2K9FDEBdalXprbQ,tZ_oKXjo8Y6DXgRPExO2iA,zMdpFu7hpvrHChR7H2XCfA,5,2016-05-31,"Great Mexican food and drinks at great prices. I live right down the street, and I've enjoyed everything from sitting at the bar and ordering togo, to dining in with friends and family. The staff is very friendly and attentive. I've never tried it, but they also have a patio for those that enjoy outdoor dining. It would probably be the best place to enjoy a frozen strawberry margarita. Yum!",0,0,0
emMWBYlW7U9Q7hRA5J_6Pw,gvVWAOUDIIwoABYeSZ0EQw,BjH8Xepc10i6OhCDQdX6og,4,2011-09-30,"At the MGM Grand . Prices are in-line with other casino restaurants which means pricey. 

Had the rock shrimp poor boy which was very good. They don't skimp on the amount of shrimp so the sandwich will fill you up. 

Came with a bag of zapps potato chips which was a a nice touch. 

Would not be adverse to coming back, but only if I was staying at the Grand. 

Glass of wine and poor boy cost $26 before tip",2,0,0
o7lROFSL3E7bFApYih14oQ,gvVWAOUDIIwoABYeSZ0EQw,9M_P2iMIkf6EGZ47DyxaDA,2,2011-10-02,"So what is so great about this place. It is located in the middle of the Palazzo and has no atmosphere. We went for happy hour and got a $3 glass of their private label wine (It tastes like Rutherford groove which goes for $5 a bottle WS) 

Their overpriced wine\/spirits flights ($20-$40 a flight) are half price during happy hour, so happy hour makes the price for the flights not too laughable. 

I can see people stopping to get off their feet and have a drink, but I would not call this place a wine bar. It is just the seating area for the adjacent overpriced wine shop.",1,0,0
EOdb_kpRUCa_hOFsOppRSQ,gvVWAOUDIIwoABYeSZ0EQw,tiEAtnqHTLOvBmgggCfURg,5,2011-10-05,"If you are leaving your casino to go to a sports book then this is the only one worth driving to. Good size, they have the best odds, and they have the most future bets. 

Also it is in the freaking Wynn.",2,0,1
7DsDLVnXh4yRknqKV3tBXw,gvVWAOUDIIwoABYeSZ0EQw,Lau3N654yNyWdIIybea1uA,4,2011-10-05,"My wife and I have dined at this restaurant 3 or 4 times, and every time it has not disappointed. The staff is friendly and not pushy. Want to drop a ton of money, they will allow you. Just want to have a couple glasses of wine and share an entree, they will serve you with a smile. 

Last time we were there we had a nice bottle Orvieto that cost $35. My wife and I had the carpaccio which was perfect. Rounded out the meal with some mussels and clams, and a spicy pasta. 

You can sit outside and check out all the casino action without feeling like you are sitting in the middle of the casino. 

I will be going back.",2,0,0
rBm4lZOSY5cFU6kXvGDMzw,gvVWAOUDIIwoABYeSZ0EQw,6KtYYZ4ARIVa2Zj2tOcp9g,4,2011-10-02,"When at Wynn make sure you take the opportunity to have a drink here. First of all the ladies are just sweet. So with plenty of eye candy all around you know you will be fine. 

You can sit inside or out but the patio is the place to be seen. They have a water show but that's not the draw for me. I love this place because it is one of the only place that you can get absinthe served in the old traditional style. 

Prices can be steep, cocktails are about $12, but you can get a nice bottle of white for under $40. Sit back and enjoy.",1,0,0
dKLj4JoP7ZVx5bsksSBZuw,gvVWAOUDIIwoABYeSZ0EQw,El4FC8jcawUVgw_0EIcbaQ,4,2011-10-02,"This was the first time that I have stayed at the Grand and I was surprised. The service was top notch from the moment we arrived. When we pulled up to the valet, he welcomed us and told us to take as long as we needed ""since we are now on vacation."" Most of the times these car monkeys spend longer holding their hand out for a tip then they do talking to you. 

Check in had long lines but after spending about three minutes in the line, a service agent with a handheld ""ipad"" device checked me in. WOW I'm in my room in less then 15 mins and ready to gamble. 

Too my surprise all the bars, including their main bar, had .25 video blackjack and the free drinks started flowing at .25 a hand. No attitude just smiles. 

Since I was with my child, I took an upgrade to a much larger room so I'm biased regarding the room quality. Our room was spacious, clean and fabulous. 

I really like Wynn and NY NY but I would definitely come back.",2,1,0
p56N-7Htsleh6MKRlMqx0w,gvVWAOUDIIwoABYeSZ0EQw,4GXII-GU7S0ZyU6ElkhscQ,1,2011-09-30,"OK the girls can be sexy and bud lights are a $1.50, but the love stops there. 

Service here is not bad, it is pathetic. Where are the drink girls, and bar service does not existent. Plus the place is a smoked filled pigpen. 

Stop in for a beer if your car breaks down outside, but otherwise, cross the street to the MGM and get better service, drinks and winnings.",5,4,2
DT7NMvrLdFsDSbY8KVCe2g,gvVWAOUDIIwoABYeSZ0EQw,cQ2G-OenoaPwrZWwDsEDjw,2,2011-09-30,"No charm. At least go to NY NY and have a beer at their sports bar. 

Some of the worst future odds in town. I could not believe that the Wynn was substantially better (6-1 versus 10-1) 

They just have basic future bets so I went to Wynn to get my Dancing with the Stars bet in. Go CB.",3,0,0
93Oh_MpJzOVqUSkBv2VPnw,O5pB08wTdxPvCJrFZM5ZjA,exysqt4RqxkF9I8Z2NEUsQ,2,2017-09-13,"Staff is rude. Waited for a table for 4, which was fine....until I was seated at a table for 2, then rudely approached by another staff member with ""you can't just sit here sir""...completely disorganized and just rude service. Which is too bad, because first visit here the service was very good. Won't be back. Plenty of other good spots.",0,0,0
